nodenumber,    x-coordinate,    y-coordinate,    z-coordinate
      2076, 4.235059023E-02, 2.012594836E-03, 1.483058324E-03
      2077,-1.600000076E-02, 2.011952922E-03, 1.483929111E-03
      2078, 5.900000036E-02, 2.011952922E-03, 1.483928994E-03
      2079, 6.639603060E-03, 2.011192730E-03, 1.484959270E-03
      2080, 7.999652997E-03,-2.011071425E-03, 1.485123299E-03
      2081, 3.490019590E-03, 2.010161756E-03, 1.486354508E-03
      2082, 4.436301440E-02, 2.006675350E-03, 1.491058036E-03
      2083,-5.912285269E-05,-2.001929563E-03, 1.497423858E-03
      2084, 1.749840751E-02, 3.550677138E-05, 1.501832041E-03
      2085, 2.661418915E-02,-1.029902487E-03, 1.502707833E-03
      2086, 3.735310584E-02,-1.996224513E-03, 1.505020889E-03
      2087, 1.727886312E-02,-3.804902371E-04, 1.508172019E-03
      2088, 3.500331566E-02,-1.993189566E-03, 1.509037800E-03
      2089, 1.654487103E-02,-8.623277536E-04, 1.517987461E-03
      2090, 4.920271458E-04, 1.982951770E-03, 1.522465958E-03
      2091, 1.332624629E-02,-1.979035093E-03, 1.527553657E-03
      2092, 2.967391349E-02,-1.978878165E-03, 1.527757035E-03
      2093, 2.584546991E-02,-5.437723594E-04, 1.531803748E-03
      2094, 2.656914666E-02, 9.504046757E-04, 1.540203346E-03
      2095, 8.009343408E-03, 1.968114870E-03, 1.541597769E-03
      2096, 3.499135375E-02, 1.967364922E-03, 1.542554703E-03
      2097,-8.989725029E-04, 1.966925804E-03, 1.543114660E-03
      2098, 9.313340299E-03, 1.964877127E-03, 1.545722596E-03
      2099, 3.368716687E-02, 1.964439172E-03, 1.546278945E-03
      2100, 3.644147888E-02, 1.964354888E-03, 1.546386047E-03
      2101, 4.037309065E-02, 1.963677583E-03, 1.547245891E-03
      2102,-6.026815623E-03,-1.963422634E-03, 1.547569409E-03
      2103, 3.266937099E-03,-1.959238900E-03, 1.552862930E-03
      2104,-1.366617391E-03,-1.958852634E-03, 1.553350128E-03
      2105, 2.808636427E-02,-1.604199177E-03, 1.553239650E-03
      2106, 2.561869286E-02,-2.141688601E-04, 1.556211384E-03
      2107, 2.581971511E-02, 4.420709738E-04, 1.557659358E-03
      2108, 4.243727028E-02,-1.951347454E-03, 1.562767779E-03
      2109, 1.605805755E-02, 1.047053142E-03, 1.562831923E-03
      2110, 5.957783666E-03,-1.950937440E-03, 1.563279657E-03
      2111, 2.560733072E-02, 8.247324149E-05, 1.566019142E-03
      2112, 1.332556736E-02, 1.942534233E-03, 1.573709189E-03
      2113, 2.967459708E-02, 1.942378236E-03, 1.573901740E-03
      2114, 3.733045608E-02, 1.935237087E-03, 1.582674100E-03
      2115, 1.679603197E-02, 5.445891293E-04, 1.587857027E-03
      2116, 1.205624454E-02,-1.927929348E-03, 1.591567998E-03
      2117, 3.094433807E-02,-1.927938196E-03, 1.591557171E-03
      2118, 1.069466118E-02,-1.918497612E-03, 1.602924429E-03
      2119, 3.230594471E-02,-1.918382477E-03, 1.603062265E-03
      2120, 1.199919078E-02, 1.916609239E-03, 1.605181955E-03
      2121, 3.100107424E-02, 1.916480949E-03, 1.605335157E-03
      2122,-1.405595522E-02,-1.915756031E-03, 1.606200123E-03
      2123, 5.705465004E-02,-1.915248460E-03, 1.606805366E-03
      2124,-7.366562262E-03,-1.909700222E-03, 1.613395405E-03
      2125,-8.705129847E-03,-1.908933744E-03, 1.614302280E-03
      2126, 5.170211568E-02,-1.909004059E-03, 1.614219160E-03
      2127, 1.702917553E-02, 1.951347440E-05, 1.618007780E-03
      2128, 5.783880595E-03, 1.904344186E-03, 1.619713963E-03
      2129, 4.162845016E-02, 1.903392025E-03, 1.620832714E-03
      2130, 4.385242611E-02,-1.902862219E-03, 1.621454721E-03
      2131, 1.679627970E-02,-4.166015715E-04, 1.626066049E-03
      2132,-1.136586908E-02,-1.896177069E-03, 1.629267586E-03
      2133, 5.436409637E-02,-1.895560650E-03, 1.629984588E-03
      2134, 3.366812319E-02,-1.894427114E-03, 1.631301828E-03
      2135, 9.332583286E-03,-1.894268673E-03, 1.631485880E-03
      2136, 1.939789392E-03,-1.892438508E-03, 1.633608365E-03
      2137, 5.303926021E-02,-1.891885884E-03, 1.634248416E-03
      2138,-1.004162431E-02,-1.891711261E-03, 1.634450513E-03
      2139, 1.064526755E-02, 1.891468419E-03, 1.634731540E-03
      2140, 3.235525638E-02, 1.891413587E-03, 1.634794986E-03
      2141, 2.181618242E-03, 1.889335806E-03, 1.637195819E-03
      2142, 4.360526800E-02, 1.888398197E-03, 1.638277201E-03
      2143, 1.600542478E-02,-9.467212367E-04, 1.642901800E-03
      2144, 2.634192444E-02,-5.921506672E-04, 1.647200086E-03
      2145,-2.692531329E-03,-1.878113253E-03, 1.650057849E-03
      2146, 4.586702213E-02, 1.877462259E-03, 1.650798367E-03
      2147, 5.038501695E-02,-1.870088163E-03, 1.659147441E-03
      2148, 2.713040449E-02, 1.043309458E-03, 1.661284943E-03
      2149,-1.270838082E-02,-1.867149957E-03, 1.662453287E-03
      2150, 5.570688471E-02,-1.867109328E-03, 1.662498922E-03
      2151,-1.530917082E-02,-1.864540274E-03, 1.665379736E-03
      2152, 2.601282299E-02,-4.989658919E-05, 1.666026656E-03
      2153, 5.830901489E-02,-1.863776706E-03, 1.666234108E-03
      2154, 2.716840617E-02,-1.054822351E-03, 1.666456694E-03
      2155, 2.629879676E-02, 4.621785774E-04, 1.676741871E-03
      2156, 4.907603562E-02,-1.847869717E-03, 1.683857874E-03
      2157, 4.774037376E-02, 1.844045008E-03, 1.688045566E-03
      2158, 5.228083581E-02, 1.840314828E-03, 1.692111488E-03
      2159,-9.282932617E-03, 1.839570818E-03, 1.692920341E-03
      2160, 5.767006800E-02, 1.839064877E-03, 1.693469938E-03
      2161, 4.513891041E-02,-1.838873024E-03, 1.693678205E-03
      2162,-1.467088610E-02, 1.838437514E-03, 1.694150968E-03
      2163, 1.550700050E-02, 1.128925127E-03, 1.700504217E-03
      2164, 5.495405942E-02, 1.830931869E-03, 1.702259877E-03
      2165,-1.195526309E-02, 1.830044086E-03, 1.703214133E-03
      2166,-3.999451175E-03,-1.827647327E-03, 1.705785864E-03
      2167,-7.927850820E-03, 1.826614374E-03, 1.706891810E-03
      2168, 4.686474800E-02, 1.826297026E-03, 1.707231393E-03
      2169, 5.362549052E-02, 1.826208783E-03, 1.707325922E-03
      2170,-1.062725205E-02, 1.825227635E-03, 1.708374708E-03
      2171,-5.201603752E-03, 1.822500839E-03, 1.711283345E-03
      2172, 4.212798085E-03, 1.816981006E-03, 1.717142994E-03
      2173, 3.878971189E-02, 1.816866104E-03, 1.717264531E-03
      2174, 5.307806656E-03,-1.814053510E-03, 1.720235450E-03
      2175, 4.845385998E-02, 1.810726477E-03, 1.723737107E-03
      2176, 3.802449629E-02,-1.810233807E-03, 1.724254456E-03
      2177,-3.056971356E-03, 1.809529611E-03, 1.724993577E-03
      2178, 5.631080642E-02, 1.808962552E-03, 1.725588110E-03
      2179, 1.629099250E-02, 5.635526613E-04, 1.725937356E-03
      2180, 5.088911951E-02, 1.808351139E-03, 1.726228977E-03
      2181, 7.298177574E-03,-1.807771390E-03, 1.726835966E-03
      2182,-1.331182383E-02, 1.807657885E-03, 1.726954826E-03
      2183,-6.563385949E-03, 1.804887550E-03, 1.729849959E-03
      2184, 4.771132395E-02,-1.802459126E-03, 1.732380129E-03
      2185, 6.326748407E-04,-1.797801349E-03, 1.737213461E-03
      2186, 1.652468368E-02, 1.151694141E-05, 1.751266653E-03
      2187,-3.911593929E-03, 1.782389474E-03, 1.753022545E-03
      2188, 1.627347246E-02,-4.687074106E-04, 1.759123523E-03
      2189, 4.964703694E-02, 1.763126347E-03, 1.772395452E-03
      2190, 3.933900036E-03,-1.758394996E-03, 1.777089434E-03
      2191, 3.572178259E-02,-1.753678313E-03, 1.781744300E-03
      2192,-2.279800392E-04, 1.752934302E-03, 1.782476204E-03
      2193, 1.542529464E-02,-1.037868205E-03, 1.785627450E-03
      2194,-5.324551836E-03,-1.738664461E-03, 1.796398079E-03
      2195, 2.774040587E-02, 1.147977309E-03, 1.798177254E-03
      2196, 4.635009170E-02,-1.735207858E-03, 1.799737103E-03
      2197,-1.664813608E-03, 1.734223915E-03, 1.800685306E-03
      2198, 8.604372852E-03, 1.734023797E-03, 1.800877973E-03
      2199, 2.687347122E-02,-5.758056650E-04, 1.801580191E-03
      2200, 3.439603373E-02, 1.733366866E-03, 1.801510341E-03
      2201, 1.267751586E-02,-1.729361014E-03, 1.805356122E-03
      2202, 3.032309934E-02,-1.729171141E-03, 1.805537962E-03
      2203, 1.400000043E-02,-1.725539099E-03, 1.809009351E-03
      2204, 2.899999917E-02,-1.725345268E-03, 1.809194218E-03
      2205, 2.683281898E-02, 5.124559393E-04, 1.809172682E-03
      2206, 4.030493274E-02,-1.724503818E-03, 1.809996320E-03
      2207, 2.657746337E-02,-5.150744255E-05, 1.811300521E-03
      2208, 4.292742535E-02, 1.713701524E-03, 1.820227248E-03
      2209, 4.497952014E-02, 1.709129778E-03, 1.824520528E-03
      2210, 4.180051386E-02,-1.704860828E-03, 1.828510198E-03
      2211, 3.943877295E-02,-1.699980930E-03, 1.833047951E-03
      2212, 2.775984816E-02,-1.099155052E-03, 1.834911760E-03
      2213, 3.438237682E-02,-1.694766222E-03, 1.837870339E-03
      2214, 2.858193126E-03, 1.694421750E-03, 1.838187920E-03
      2215,-6.828657934E-04,-1.694217557E-03, 1.838376047E-03
      2216, 8.619044907E-03,-1.693032216E-03, 1.839467790E-03
      2217, 7.306813728E-03, 1.688894001E-03, 1.843268052E-03
      2218, 3.569367900E-02, 1.687847078E-03, 1.844226732E-03
      2219, 1.400000043E-02, 1.682130038E-03, 1.849442837E-03
      2220, 2.899999917E-02, 1.681935624E-03, 1.849619555E-03
      2221, 1.264350768E-02, 1.680233399E-03, 1.851166016E-03
      2222, 3.035666049E-02, 1.680020709E-03, 1.851359033E-03
      2223,-6.631578784E-03,-1.678472850E-03, 1.852762420E-03
      2224, 4.089459404E-02, 1.674643136E-03, 1.856224728E-03
      2225, 4.313732684E-02,-1.673073508E-03, 1.857639640E-03
      2226, 2.657106612E-03,-1.672939747E-03, 1.857760129E-03
      2227, 3.691919893E-02,-1.672927639E-03, 1.857770956E-03
      2228,-2.040471882E-03,-1.666311990E-03, 1.863707206E-03
      2229, 9.955663234E-03, 1.662273309E-03, 1.867310144E-03
      2230, 3.304473683E-02, 1.661857241E-03, 1.867680461E-03
      2231, 1.575628482E-02, 6.045782357E-04, 1.872819150E-03
      2232,-1.201282442E-02,-1.651527244E-03, 1.876821159E-03
      2233, 5.501136184E-02,-1.651032129E-03, 1.877256669E-03
      2234, 1.138238702E-02,-1.649417332E-03, 1.878675772E-03
      2235, 3.161815554E-02,-1.649365528E-03, 1.878721174E-03
      2236, 1.473016758E-02, 1.270818757E-03, 1.887217863E-03
      2237, 1.002735365E-02,-1.630184590E-03, 1.895388705E-03
      2238, 3.297344223E-02,-1.630224288E-03, 1.895354595E-03
      2239, 1.600626297E-02, 2.782431875E-05, 1.895712689E-03
      2240, 5.833531171E-02, 1.626764424E-03, 1.898324932E-03
      2241,-1.533532608E-02, 1.625562320E-03, 1.899354393E-03
      2242, 1.133770123E-02, 1.625353354E-03, 1.899533207E-03
      2243, 3.166277707E-02, 1.625316916E-03, 1.899564406E-03
      2244,-1.069778949E-02,-1.622120501E-03, 1.902294694E-03
      2245, 5.369576812E-02,-1.622033771E-03, 1.902368618E-03
      2246, 4.445737973E-02,-1.616312307E-03, 1.907232101E-03
      2247, 4.110451788E-02,-1.612668042E-03, 1.910314546E-03
      2248, 1.570979320E-02,-5.231893156E-04, 1.911217812E-03
      2249,-1.340929512E-02,-1.610156382E-03, 1.912432024E-03
      2250, 5.236361548E-02,-1.609963132E-03, 1.912594773E-03
      2251, 5.640764534E-02,-1.609851723E-03, 1.912688604E-03
      2252,-9.366131388E-03,-1.609585714E-03, 1.912912470E-03
      2253,-1.465395745E-02,-1.609395025E-03, 1.913072891E-03
      2254, 5.765317008E-02,-1.608947525E-03, 1.913449145E-03
      2255, 1.045120647E-03, 1.608342398E-03, 1.913957880E-03
      2256, 4.978640750E-02,-1.607848331E-03, 1.914372901E-03
      2257, 3.806301951E-02, 1.595186070E-03, 1.924936776E-03
      2258,-8.067579940E-03,-1.592164161E-03, 1.927436912E-03
      2259, 5.106126145E-02,-1.590055414E-03, 1.929176971E-03
      2260, 1.468636841E-02,-1.219438855E-03, 1.936673187E-03
      2261, 3.676696867E-02, 1.580479322E-03, 1.937030000E-03
      2262, 5.025882646E-02, 1.576742274E-03, 1.940073096E-03
      2263, 1.338816946E-03,-1.570857596E-03, 1.944841002E-03
      2264, 2.840928733E-02, 1.274942653E-03, 1.946478500E-03
      2265, 5.432583764E-02, 1.564961276E-03, 1.949588652E-03
      2266,-1.132780127E-02, 1.564235077E-03, 1.950171427E-03
      2267,-8.592637256E-03, 1.562089892E-03, 1.951890183E-03
      2268, 4.424548522E-02, 1.558097312E-03, 1.955078682E-03
      2269, 4.219416529E-02, 1.547627966E-03, 1.963376533E-03
      2270, 6.528406404E-03,-1.546443673E-03, 1.964309486E-03
      2271, 2.714120783E-02,-4.049781273E-05, 1.964293420E-03
      2272, 2.746946365E-02,-6.052756216E-04, 1.965332078E-03
      2273, 2.743452601E-02, 5.619333824E-04, 1.967923250E-03
      2274, 5.294917896E-02, 1.541285543E-03, 1.968359342E-03
      2275,-9.951052256E-03, 1.540200901E-03, 1.969208242E-03
      2276, 5.699432641E-02, 1.540316269E-03, 1.969118137E-03
      2277,-3.318166593E-03,-1.539374120E-03, 1.969854580E-03
      2278,-1.399537362E-02, 1.539307646E-03, 1.969906501E-03
      2279, 4.841530323E-02,-1.538013224E-03, 1.970917452E-03
      2280, 5.561206862E-02, 1.538089127E-03, 1.970858080E-03
      2281,-1.261286996E-02, 1.536949421E-03, 1.971747028E-03
      2282, 4.017812759E-02, 1.530364039E-03, 1.976862550E-03
      2283,-5.882295780E-03, 1.527269138E-03, 1.979254652E-03
      2284,-7.257515099E-03, 1.525703585E-03, 1.980461646E-03
      2285, 3.750577942E-02,-1.524306834E-03, 1.981536858E-03
      2286, 4.986207467E-03, 1.514402451E-03, 1.989116659E-03
      2287,-4.536885768E-03, 1.513693016E-03, 1.989656594E-03
      2288, 5.154870450E-02, 1.511174021E-03, 1.991570462E-03
      2289,-4.674678668E-03,-1.510591363E-03, 1.992012607E-03
      2290, 2.842562459E-02,-1.209743205E-03, 1.993239624E-03
      2291, 6.570967846E-03, 1.499855192E-03, 2.000108594E-03
      2292,-2.314729849E-03, 1.499688020E-03, 2.000233857E-03
      2293,-1.600000076E-02,-1.497002319E-03, 2.002244815E-03
      2294, 5.900000036E-02,-1.497002551E-03, 2.002244582E-03
      2295, 4.706110805E-02,-1.474157092E-03, 2.019123873E-03
      2296, 3.867056221E-02,-1.468877774E-03, 2.022967674E-03
      2297, 3.641291335E-02,-1.467945520E-03, 2.023644280E-03
      2298, 3.621319309E-02, 1.467728638E-03, 2.023801673E-03
      2299, 2.666693035E-05,-1.466913265E-03, 2.024392597E-03
      2300, 3.587771207E-03, 1.463557477E-03, 2.026820090E-03
      2301, 7.941047661E-03,-1.460570842E-03, 2.028973307E-03
      2302,-1.020285767E-03, 1.449887059E-03, 2.036621561E-03
      2303, 3.506286070E-02,-1.446884591E-03, 2.038755687E-03
      2304,-1.600000076E-02, 1.444146270E-03, 2.040696330E-03
      2305, 5.900000036E-02, 1.444146503E-03, 2.040696098E-03
      2306, 1.201773807E-02,-1.439691405E-03, 2.043841640E-03
      2307, 3.098270297E-02,-1.439076383E-03, 2.044274705E-03
      2308, 1.332843769E-02,-1.433525002E-03, 2.048171358E-03
      2309, 2.967168763E-02,-1.433319994E-03, 2.048314782E-03
      2310, 3.323409241E-03,-1.429447439E-03, 2.051019343E-03
      2311, 1.511984877E-02, 6.611803547E-04, 2.052959753E-03
      2312, 3.953930573E-04, 1.425493392E-03, 2.053769305E-03
      2313, 4.242075235E-02,-1.418724423E-03, 2.058451064E-03
      2314, 7.959431037E-03, 1.418647356E-03, 2.058504149E-03
      2315, 3.504077345E-02, 1.417613472E-03, 2.059216378E-03
      2316, 4.725690465E-03,-1.407948090E-03, 2.065836918E-03
      2317, 1.540812664E-02, 4.007973621E-05, 2.070056275E-03
      2318, 9.266016074E-03, 1.400607172E-03, 2.070820890E-03
      2319, 3.373427317E-02, 1.400008681E-03, 2.071225550E-03
      2320,-1.371324994E-03,-1.395655447E-03, 2.074161544E-03
      2321, 1.063828543E-02, 1.392689883E-03, 2.076153876E-03
      2322, 3.236199543E-02, 1.392261242E-03, 2.076441422E-03
      2323, 3.371720389E-02,-1.388367498E-03, 2.079046797E-03
      2324, 9.284657426E-03,-1.388139441E-03, 2.079199068E-03
      2325, 1.332958508E-02, 1.384886447E-03, 2.081367187E-03
      2326, 2.967052907E-02, 1.384687959E-03, 2.081499202E-03
      2327, 2.409858396E-03, 1.380590489E-03, 2.084219363E-03
      2328, 4.494981840E-02,-1.379935537E-03, 2.084652893E-03
      2329,-5.943296943E-03,-1.378320274E-03, 2.085721353E-03
      2330, 3.944409639E-02, 1.376788598E-03, 2.086732537E-03
      2331, 1.509123761E-02,-5.752674188E-04, 2.087628003E-03
      2332, 3.233074024E-02,-1.375076477E-03, 2.087861300E-03
      2333, 1.066976134E-02,-1.374287065E-03, 2.088380978E-03
      2334, 4.568597674E-02,-1.373450621E-03, 2.088931156E-03
      2335, 1.708664466E-03, 1.362470677E-03, 2.096109092E-03
      2336,-7.306879852E-03,-1.360971946E-03, 2.097082557E-03
      2337, 3.733828291E-02, 1.349065918E-03, 2.104761545E-03
      2338, 1.200048160E-02, 1.342678326E-03, 2.108842134E-03
      2339, 3.099976107E-02, 1.342483913E-03, 2.108965768E-03
      2340, 4.814232886E-02, 1.335264533E-03, 2.113544149E-03
      2341, 4.148916900E-02, 1.332280342E-03, 2.115426585E-03
      2342,-1.401909627E-02,-1.331240870E-03, 2.116080839E-03
      2343, 5.701793730E-02,-1.330535510E-03, 2.116524382E-03
      2344, 4.735581949E-02, 1.326828962E-03, 2.118849894E-03
      2345, 2.000437118E-03,-1.325460616E-03, 2.119706012E-03
      2346,-1.134448033E-02,-1.323158736E-03, 2.121143742E-03
      2347,-2.667319961E-03,-1.322696684E-03, 2.121431986E-03
      2348, 5.434289575E-02,-1.322764438E-03, 2.121389611E-03
      2349,-1.006981544E-02,-1.320330310E-03, 2.122905571E-03
      2350, 5.306700990E-02,-1.320256270E-03, 2.122951671E-03
      2351,-1.269120537E-02,-1.314316760E-03, 2.126633888E-03
      2352, 5.568973720E-02,-1.313897315E-03, 2.126893029E-03
      2353, 4.377751052E-02,-1.313693239E-03, 2.127018990E-03
      2354, 4.904144257E-02, 1.313055400E-03, 2.127412939E-03
      2355, 4.352261126E-02, 1.304972917E-03, 2.132380381E-03
      2356, 4.912489653E-02,-1.298258081E-03, 2.136475174E-03
      2357, 5.173677579E-02,-1.295995549E-03, 2.137848409E-03
      2358, 5.755176768E-03,-1.292114961E-03, 2.140196040E-03
      2359, 2.808003128E-02,-6.272434257E-04, 2.141118748E-03
      2360, 2.777482569E-02,-6.907072384E-05, 2.142107813E-03
      2361, 3.809601441E-02,-1.285644830E-03, 2.144088969E-03
      2362, 4.554800689E-02, 1.277020318E-03, 2.149236854E-03
      2363,-1.532552578E-02,-1.258980017E-03, 2.159853932E-03
      2364, 5.832501501E-02,-1.258036820E-03, 2.160403412E-03
      2365, 5.039520562E-02,-1.249877270E-03, 2.165134298E-03
      2366, 5.364277586E-02, 1.247738837E-03, 2.166367369E-03
      2367,-1.064473577E-02, 1.246935921E-03, 2.166829538E-03
      2368, 2.818545140E-02, 6.435228861E-04, 2.168186475E-03
      2369, 5.630767345E-02, 1.244512387E-03, 2.168222563E-03
      2370,-1.330876909E-02, 1.243808772E-03, 2.168626292E-03
      2371, 5.844217725E-03, 1.240479760E-03, 2.170532243E-03
      2372,-8.730418980E-03,-1.235771924E-03, 2.173216082E-03
      2373, 5.499977246E-02, 1.234423486E-03, 2.173982328E-03
      2374,-1.200165413E-02, 1.233558985E-03, 2.174472902E-03
      2375, 5.227074027E-02, 1.233458403E-03, 2.174529945E-03
      2376,-9.272594936E-03, 1.232544077E-03, 2.175048226E-03
      2377,-2.897084225E-03, 1.231200178E-03, 2.175809350E-03
      2378,-6.570952479E-03, 1.228135661E-03, 2.177540446E-03
      2379,-4.006783944E-03,-1.225037151E-03, 2.179285279E-03
      2380, 7.569532027E-04,-1.221880782E-03, 2.181056421E-03
      2381, 5.766814202E-02, 1.216973411E-03, 2.183798468E-03
      2382,-1.466932148E-02, 1.216404838E-03, 2.184115350E-03
      2383,-7.947962731E-03, 1.213906799E-03, 2.185504651E-03
      2384, 4.643638805E-02, 1.203998574E-03, 2.190978732E-03
      2385,-3.733453806E-03, 1.204212196E-03, 2.190861152E-03
      2386, 4.060053825E-02,-1.185625792E-03, 2.200975083E-03
      2387, 4.172506928E-02,-1.181879197E-03, 2.202989301E-03
      2388,-5.214628298E-03, 1.180725871E-03, 2.203607699E-03
      2389,-3.691732418E-04, 1.170037314E-03, 2.209301339E-03
      2390,-1.706807292E-03, 1.168979448E-03, 2.209861297E-03
      2391, 4.213072825E-03, 1.160597662E-03, 2.214274835E-03
      2392, 3.700632602E-02,-1.151775243E-03, 2.218876733E-03
      2393, 4.042880144E-03,-1.144615002E-03, 2.222578740E-03
      2394,-5.301838275E-03,-1.143146539E-03, 2.223334508E-03
      2395, 3.868946433E-02, 1.143175061E-03, 2.223319840E-03
      2396, 4.779651389E-02,-1.137966523E-03, 2.225990174E-03
      2397, 1.452287473E-02, 7.168184966E-04, 2.226203680E-03
      2398, 4.276536033E-02, 1.131883124E-03, 2.229089616E-03
      2399, 3.441964835E-02,-1.127075171E-03, 2.231524559E-03
      2400, 8.580871858E-03,-1.126349671E-03, 2.231890801E-03
      2401, 3.574225679E-02,-1.120482106E-03, 2.234842163E-03
      2402, 3.999993950E-02,-1.120507484E-03, 2.234829590E-03
      2403, 7.256972138E-03,-1.119163935E-03, 2.235502703E-03
      2404, 7.288393565E-03, 1.116780215E-03, 2.236694330E-03
      2405, 1.400000043E-02,-1.108833239E-03, 2.240644768E-03
      2406, 2.899999917E-02,-1.108624740E-03, 2.240747912E-03
      2407, 1.265075989E-02,-1.107626013E-03, 2.241241746E-03
      2408, 3.034935147E-02,-1.107397140E-03, 2.241354901E-03
      2409, 5.074074119E-02, 1.097154804E-03, 2.246386372E-03
      2410, 4.479232803E-02, 1.096559921E-03, 2.246676711E-03
      2411, 9.942615405E-03, 1.090819249E-03, 2.249469515E-03
      2412, 3.305757046E-02, 1.090407604E-03, 2.249669051E-03
      2413, 4.075606540E-02, 1.089636120E-03, 2.250042977E-03
      2414, 1.132838987E-02,-1.086964854E-03, 2.251334488E-03
      2415, 3.167200834E-02,-1.087032841E-03, 2.251301659E-03
      2416, 4.987773299E-02, 1.083234907E-03, 2.253131708E-03
      2417, 1.448919997E-02,-6.618553889E-04, 2.253949409E-03
      2418, 2.891327022E-03, 1.080022659E-03, 2.254673047E-03
      2419, 1.130258851E-02, 1.075042645E-03, 2.257051878E-03
      2420, 3.169745952E-02, 1.074968022E-03, 2.257087501E-03
      2421,-1.984036528E-03,-1.065831515E-03, 2.261416288E-03
      2422, 3.303948045E-02,-1.060562674E-03, 2.263891976E-03
      2423, 9.961339645E-03,-1.059857430E-03, 2.264222130E-03
      2424,-5.900979741E-04,-1.059120870E-03, 2.264566720E-03
      2425, 2.899999917E-02, 1.055952627E-03, 2.266045893E-03
      2426, 1.400000043E-02, 1.056146692E-03, 2.265955554E-03
      2427, 3.034906089E-02, 1.055287896E-03, 2.266355557E-03
      2428, 1.265104394E-02, 1.055498840E-03, 2.266257303E-03
      2429, 3.568745777E-02, 1.050967490E-03, 2.268362325E-03
      2430, 8.591227233E-03, 1.049392973E-03, 2.269091085E-03
      2431, 3.440892696E-02, 1.048523700E-03, 2.269492950E-03
      2432, 2.662191400E-03,-1.031063846E-03, 2.277478343E-03
      2433,-6.620119791E-03,-1.027807477E-03, 2.278949833E-03
      2434, 4.306431860E-02,-1.023680321E-03, 2.280806657E-03
      2435, 1.019617659E-03, 1.014807727E-03, 2.284768037E-03
      2436, 4.443960264E-02,-1.008351566E-03, 2.287624869E-03
      2437,-1.203929260E-02,-1.002998673E-03, 2.289976692E-03
      2438, 5.503758043E-02,-1.002334990E-03, 2.290267264E-03
      2439, 1.467376575E-02, 3.947924779E-05, 2.292128978E-03
      2440,-1.069108211E-02,-9.821490385E-04, 2.298996085E-03
      2441, 5.368901044E-02,-9.818911785E-04, 2.299106214E-03
      2442,-1.332424115E-02,-9.817170212E-04, 2.299180720E-03
      2443, 5.632311851E-02,-9.810843039E-04, 2.299450804E-03
      2444, 4.645529762E-02,-9.790565819E-04, 2.300314838E-03
      2445,-1.465639099E-02,-9.767308366E-04, 2.301303204E-03
      2446, 5.765550211E-02,-9.760728572E-04, 2.301582368E-03
      2447, 2.868947014E-02,-7.083943347E-04, 2.302333247E-03
      2448, 4.974595085E-02,-9.628592525E-04, 2.307141433E-03
      2449, 3.927386552E-02,-9.612382855E-04, 2.307817340E-03
      2450, 5.244521424E-02,-9.603954386E-04, 2.308168216E-03
      2451,-9.448872879E-03,-9.601900820E-04, 2.308253665E-03
      2452, 5.833068863E-02, 9.447771008E-04, 2.314605052E-03
      2453,-1.533145271E-02, 9.440871654E-04, 2.314886544E-03
      2454, 4.205198213E-02, 9.427167824E-04, 2.315444872E-03
      2455, 3.796632215E-02, 9.302425315E-04, 2.320484724E-03
      2456, 1.430823235E-03,-9.230672731E-04, 2.323348308E-03
      2457, 5.107325315E-02,-9.129685932E-04, 2.327335067E-03
      2458,-8.041962981E-03,-9.075047565E-04, 2.329471055E-03
      2459, 5.295338854E-02, 9.059334407E-04, 2.330082469E-03
      2460,-9.955299087E-03, 9.053269168E-04, 2.330318326E-03
      2461, 2.842946351E-02,-8.153335511E-05, 2.331322292E-03
      2462,-3.280855017E-03,-8.970255731E-04, 2.333526267E-03
      2463, 5.432011932E-02, 8.915753569E-04, 2.335614059E-03
      2464,-1.132209972E-02, 8.907410665E-04, 2.335932339E-03
      2465, 5.698150024E-02, 8.863267140E-04, 2.337611048E-03
      2466,-1.398277935E-02, 8.859293303E-04, 2.337761689E-03
      2467,-7.246446330E-03, 8.861134993E-04, 2.337691840E-03
      2468, 3.656834364E-02, 8.836374618E-04, 2.338628750E-03
      2469, 5.330545828E-03, 8.801720105E-04, 2.339935396E-03
      2470,-2.317757113E-03, 8.763086516E-04, 2.341384999E-03
      2471,-8.594548330E-03, 8.642202592E-04, 2.345873741E-03
      2472, 5.567214638E-02, 8.641332388E-04, 2.345905639E-03
      2473,-1.267376915E-02, 8.628534852E-04, 2.346376656E-03
      2474, 4.405445606E-02, 8.576859254E-04, 2.348270500E-03
      2475,-5.911016837E-03, 8.504525176E-04, 2.350899857E-03
      2476, 4.117504135E-02,-8.477689698E-04, 2.351868898E-03
      2477, 4.817291629E-03, 8.399665239E-04, 2.354666824E-03
      2478, 4.003958777E-02, 8.390783914E-04, 2.354983473E-03
      2479,-4.532400984E-03, 8.291668491E-04, 2.358491533E-03
      2480,-4.649799783E-03,-8.271400002E-04, 2.359203063E-03
      2481, 6.562898401E-03, 8.236722206E-04, 2.360416111E-03
      2482,-1.097145607E-03, 8.221032331E-04, 2.360963030E-03
      2483, 4.511328414E-02,-8.120043203E-04, 2.364455257E-03
      2484,-1.600000076E-02,-8.016853244E-04, 2.367974026E-03
      2485, 5.900000036E-02,-8.016854408E-04, 2.367974026E-03
